"Mach Number","Pressure (Pa)","Velocity[i] (m/s)","Velocity[j] (m/s)","Velocity[k] (m/s)","X (m)","Y (m)","Z (m)"
0.0032511104363948107,93305.32394136535,0,0,0,0.029173135522788711,0.015351371070245538,0
0.0035471224691718817,93085.231930707581,0,0,0,0.028685890006280738,0.015311250880279653,0
0.0022093839943408966,92660.358657078235,0,0,0,0.027198598519840272,0.015161961596458679,0
0.0026680869050323963,92474.607007465558,0,0,0,0.026698493042920154,0.015102393394628381,0
0.0029630952049046755,92229.693281945074,0,0,0,0.026204060915158603,0.015038622394892107,0
0.0030908798798918724,91973.729362451471,0,0,0,0.025707846356759517,0.014969695635470258,0
0.0031627085991203785,91704.192128742579,0,0,0,0.025212351319883503,0.014895820530980736,0
0.0031995340250432491,91436.647716911655,0,0,0,0.024717629502625585,0.014816911310330364,0
0.0032137557864189148,91160.563500293996,0,0,0,0.02422615809470199,0.014733319402352528,0
0.0031369149219244719,90888.737263671821,0,0,0,0.023735596539145452,0.014644550300841906,0
0.0029480969533324242,90620.841826107353,0,0,0,0.023243605769788494,0.014550083066279858,0
0.0026717821601778269,90368.253649164457,0,0,0,0.022752681302681779,0.014450244150014797,0
0.0023429535795003176,90123.124701587949,0,0,0,0.022262903478386387,0.014344948971102681,0
0.0019586610142141581,89882.366697360645,0,0,0,0.021772811265492777,0.014233744097498773,0
0.0016073674196377397,89641.599287664983,0,0,0,0.021288421680783425,0.014117998370621629,0
0.0013011483242735267,89372.948414149694,0,0,0,0.020806958387778192,0.013996944217832635,0
0.00095863174647092819,89065.999254336115,0,0,0,0.020322581001979964,0.013869046401170412,0
0.0005640353774651885,88713.194659413071,0,0,0,0.019839795395340712,0.013735277556377483,0
0.00010946140537271276,88309.291445189621,0,0,0,0.019358702199453764,0.013595558310382623,0
0.00037688316660933197,87851.278390290216,0,0,0,0.018879403215095569,0.013449810333464911,0
0.0008471826440654695,87337.084342984483,0,0,0,0.018402003997129792,0.013297957322404337,0
0.0013320836005732417,86771.176252840087,0,0,0,0.017926615011509384,0.01313992568976214,0
0.0018651646096259356,86159.246799402405,0,0,0,0.017453349567060725,0.012975644265720333,0
0.002423121128231287,85506.88260121271,0,0,0,0.016982324056377888,0.012805044706194977,0
0.0030228805262595415,84823.580473389477,0,0,0,0.016513658039264342,0.012628062312304979,0
0.0043075494468212128,83404.358338337392,0,0,0,0.015583836743822547,0.012254870519696745,0
0.003658325644209981,84119.995586937293,0,0,0,0.016047465590947232,0.01244466119721778,0
0.0048964754678308964,82688.471936484799,0,0,0,0.015122843568651489,0.01205876155794788,0
0.0053830654360353947,81954.760733136907,0,0,0,0.014664556575326256,0.011856409248546597,0
0.0058782743290066719,81218.480561534408,0,0,0,0.014214053955667699,0.011650262298367832,0
0.0064274398609995842,80466.800188788329,0,0,0,0.013764395540184726,0.011437123397118982,0
0.0069666365161538124,79702.828818159178,0,0,0,0.013313616624483667,0.011216136215188348,0
0.0070815286599099636,61031.160553656518,0,0,0,0.0069641458454938864,0.0072388867095941655,0
0.007468334399163723,78927.830164216459,0,0,0,0.012862260284588818,0.01098725881962789,0
0.0079109519720077515,63124.908921357244,0,0,0,0.0073634183519114792,0.0075414712160675103,0
0.0077750333584845066,78146.192969893105,0,0,0,0.012414525785495675,0.010752779597221099,0
0.0055326730944216251,65509.20183417201,0,0,0,0.0077664525731533452,0.0078390261026650247,0
0.0078367665410041809,77373.906145418063,0,0,0,0.011983545362172318,0.010519855208503107,0
0.0011824977118521929,67462.085669189692,0,0,0,0.0081731949292890571,0.0081314914284886623,0
0.0076545476913452148,76568.232035288587,0,0,0,0.011554080553079799,0.01028047204649017,0
0.0018396837403997779,68881.237598732114,0,0,0,0.0085835913092937519,0.0084188060732055311,0
0.0070496820844709873,75687.646399270743,0,0,0,0.011119644550226817,0.010030997183361198,0
0.0030188050586730242,70075.870991420001,0,0,0,0.0089975872942541779,0.008700907946226976,0
0.0060721966437995434,74721.277280591428,0,0,0,0.010688474831891417,0.0097759191910064304,0
0.003466364461928606,71262.750442009419,0,0,0,0.0094151286614047834,0.0089777343824618272,0
0.0049677407369017601,73634.026379616931,0,0,0,0.010260628363036799,0.0095153053803766693,0
0.0040603526867926121,72468.430807605386,0,0,0,0.0098361609502443555,0.0092492218619348414,0
0.007869732566177845,104783.99962925361,0,0,0,0.026096353645993685,0.013658203435273714,0
0.0077653317712247372,104778.53377337148,0,0,0,0.025609064544597333,0.013536843627494572,0
0.0077024702914059162,104757.13566759089,0,0,0,0.025123232974561586,0.013410835111811398,0
0.0076673743315041065,104720.34639849421,0,0,0,0.024644475644656851,0.013281571363817482,0
0.0076518631540238857,104674.72238428937,0,0,0,0.024161198406882224,0.013146097796628852,0
0.0076725375838577747,104622.293670794,0,0,0,0.023679242901113923,0.013005984589495288,0
0.0076956260018050671,104560.75157643855,0,0,0,0.02320563915242415,0.012863472259149723,0
0.0077177472412586212,104492.77743756899,0,0,0,0.022730062623604164,0.012715437824366889,0
0.0077542951330542564,104420.26690651663,0,0,0,0.022248887989103433,0.012560804974867924,0
0.0078074713237583637,104339.09568645246,0,0,0,0.021772493233217217,0.012402817977283277,0
0.0078628957271575928,104251.13735688385,0,0,0,0.021302066511786674,0.012242082057457679,0
0.0079201655462384224,104154.57474411838,0,0,0,0.020833107474370328,0.012077110109006639,0
0.007990758866071701,104054.32060836349,0,0,0,0.020361130251111144,0.011906374218148859,0
0.0080595687031745911,103946.02132052602,0,0,0,0.019890679382583626,0.011731477765452844,0
0.0081390757113695145,103831.63268003101,0,0,0,0.01942177226237804,0.011552476757737691,0
0.0082148751243948936,103711.78164572152,0,0,0,0.018957981726447755,0.011370854244266487,0
0.0087606143206357956,102755.05254061939,0,0,0,0.015742222915198424,0.0099856309992881268,0
0.0082865329459309578,103582.89818194136,0,0,0,0.018495762283150804,0.011185269660189278,0
0.0087205274030566216,102900.67125633149,0,0,0,0.016198158797718323,0.010195479828364412,0
0.0087966844439506531,102600.85852235369,0,0,0,0.015291458874505767,0.009773744175567466,0
0.0083742579445242882,103450.93669260899,0,0,0,0.018031577627647007,0.010994350343945169,0
0.0086548654362559319,103038.59275342477,0,0,0,0.016655793040223563,0.010401603776466135,0
0.008831927552819252,102435.84180312767,0,0,0,0.014842421238322703,0.009558219765849453,0
0.0084718139842152596,103314.62820224836,0,0,0,0.017569009466382499,0.010799546289937543,0
0.0085699986666440964,103177.6811396158,0,0,0,0.017111581791291949,0.010602455251116997,0
0.0088825086131691933,102259.74101362543,0,0,0,0.014391680297847481,0.0093374315569802399,0
0.0089601287618279457,102073.39548177167,0,0,0,0.013942723812432117,0.0091130396591822763,0
0.0090528810396790504,101877.34298239741,0,0,0,0.013498967905476203,0.0088868394940426684,0
0.0091571956872940063,101674.69030432682,0,0,0,0.013057021170410955,0.0086571222800939478,0
0.0092638377100229263,101466.61410117662,0,0,0,0.012613508343356068,0.0084221535005588651,0
0.0093749994412064552,101255.17274697125,0,0,0,0.012171859003015675,0.0081837018170002121,0
0.0094593232497572899,101037.31074510328,0,0,0,0.011737090720269881,0.0079445975302226014,0
0.0095249181613326073,100811.45568672661,0,0,0,0.011301715771925087,0.0077006916568065024,0
0.009568139910697937,100582.60775590502,0,0,0,0.010863249170808848,0.0074506117432238152,0
0.0095550445839762688,100340.30290014483,0,0,0,0.010432507809513342,0.00720051263601561,0
0.0095147676765918732,100086.99376361468,0,0,0,0.0099987627723160978,0.0069441328240497802,0
0.0094217937439680099,99829.531017750502,0,0,0,0.0095686205569736216,0.0066854989840030151,0
0.0092600621283054352,99566.716375328717,0,0,0,0.0091487141119988308,0.0064286194014949111,0
0.0089794620871543884,99301.433419041103,0,0,0,0.0087390835084540878,0.0061739117495544643,0
0.0085283722728490829,99018.611872947367,0,0,0,0.0083357795389868809,0.0059189959410536957,0
0.0078696431592106819,98713.625108830631,0,0,0,0.007921178501950012,0.0056526825483897876,0
0.0070084244944155216,98377.129265013151,0,0,0,0.0075008936624600111,0.0053783215206381196,0
0.0061067454516887665,98005.654584430158,0,0,0,0.0070826717646394633,0.0051008257158984436,0
0.0053897043690085411,97611.542904064874,0,0,0,0.0066665278707829668,0.0048202235028101748,0
0.0049943425692617893,97213.785331930965,0,0,0,0.0062524763119362597,0.0045365427161684572,0
0.0048933336511254311,96826.920707581565,0,0,0,0.0058405313502680519,0.0042498110849951368,0
0.0050222459249198437,96458.042894610204,0,0,0,0.0054307072948427126,0.0039600563037119254,0
0.0053441375494003296,96105.540815332206,0,0,0,0.0050230179690278244,0.003667305651473109,0
0.0058285747654736042,95764.334098682739,0,0,0,0.0046174768138313301,0.0033715860402987134,0
0.0064483601599931717,95429.539155503735,0,0,0,0.0042140974101402256,0.003072924383786352,0
0.0072006527334451675,95099.762110331561,0,0,0,0.0038128932806223495,0.0027713474470666207,0
0.008078145794570446,94788.88615679706,0,0,0,0.0034138776853598566,0.0024668816905136504,0
0.0093187885358929634,94192.995671661571,0,0,0,0.0023207198579658652,0.0016092847615926523,0
0.0090093482285737991,94516.780403159559,0,0,0,0.0030258453244233091,0.0021664536814191651,0
0.0097912391647696495,94310.161986366846,0,0,0,0.0026602678597254085,0.0018794131903749726,0
0.0080213164910674095,104769.92099019961,0,0,0,0.0265790074371067,0.013773221216767322,0
0.0081244902685284615,104730.04895410256,0,0,0,0.027068382520153644,0.013884672866327503,0
0.0035188670735806227,94763.913319907791,0,0,0,0.035985118010285588,0.015506986871368814,0
0.0081709222868084908,104695.4298006543,0,0,0,0.027558871921336603,0.013991108910112748,0
0.0037407819181680679,94809.963960832451,0,0,0,0.036141650540101267,0.015502472148315492,0
0.0032712514512240887,94722.150415269192,0,0,0,0.035804211700475291,0.015511784920510824,0
0.0026467221323400736,93801.995637055021,0,0,0,0.030664452130313626,0.015448321593554359,0
0.008230854757130146,104657.92208082878,0,0,0,0.028047998489093298,0.014091989958638465,0
0.0039547700434923172,94856.881492341752,0,0,0,0.036277157944549776,0.015498293191102065,0
0.0030052762012928724,94685.205397348385,0,0,0,0.035595322682116258,0.015516761982699162,0
0.0025740510318428278,93949.116545181721,0,0,0,0.031164837114996142,0.01547245981631404,0
0.0083197113126516342,104608.46127317066,0,0,0,0.028540596033818554,0.014188205566601445,0
0.0041599632240831852,94905.305294664577,0,0,0,0.036394763058115967,0.015494463621373893,0
0.0027346271090209484,94652.223102179356,0,0,0,0.035354816715211651,0.015521739899745583,0
0.0024641347117722034,94084.565218662843,0,0,0,0.031665400857352456,0.015492518111690827,0
0.008456316776573658,104548.31512315478,0,0,0,0.029030963846169752,0.014278711130334135,0
0.0043334034271538258,94954.528248886578,0,0,0,0.036497438687688719,0.015490966726118729,0
0.0024841530248522758,94622.618194425479,0,0,0,0.035079702275076619,0.015526439618740059,0
0.0023691232781857252,94205.585904558422,0,0,0,0.032166117254750569,0.015508569943971044,0
0.023438222706317902,97197.215346131008,0,0,0,0.036350982590904482,0.014978766985163806,0
0.021619962528347969,97809.105170095339,0,0,0,0.036226312548970047,0.014977343037831639,0
0.0086175994947552681,104468.86033676472,0,0,0,0.029519823744086411,0.014363533320727116,0
0.0043954327702522278,95004.968604343012,0,0,0,0.036587975440895926,0.01548776494591962,0
0.0022735116071999073,94593.362969855778,0,0,0,0.034768271769089594,0.015530468463297552,0
0.0022428932134062052,94317.562650780659,0,0,0,0.032666956469455097,0.015520687210270131,0
0.012038929387927055,102396.09514159302,0,0,0,0.033883801807533871,0.014881431848584741,0
0.012736973352730274,101972.35233284859,0,0,0,0.034285080657286526,0.01490708012720587,0
0.025711443275213242,96537.061685718931,0,0,0,0.036460464725635189,0.014979706201877857,0
0.020076308399438858,98393.109072248917,0,0,0,0.036083164115206207,0.014975243768298251,0
0.0088006565347313881,104364.67816114379,0,0,0,0.030015222644550463,0.014444068493909664,0
0.0043094074353575706,95051.067060376517,0,0,0,0.036669044799220472,0.015484804103988968,0
0.0021190573461353779,94560.77997512091,0,0,0,0.034419420743433612,0.015533334757667775,0
0.0020772195421159267,94407.159103197977,0,0,0,0.033150589484146425,0.015528782384748127,0
0.011391724459826946,102781.1289420487,0,0,0,0.033450505542335293,0.014849537227013508,0
0.013500194065272808,101524.30488389212,0,0,0,0.03464811574226967,0.014927027283465562,0
0.028307689353823662,95768.352194295265,0,0,0,0.036558053566073431,0.01498029746406242,0
0.018714854493737221,98958.379042205401,0,0,0,0.035918261181293237,0.014972211940914401,0
0.0090173408389091492,104240.96874658577,0,0,0,0.030511469610954599,0.014519213828580648,0
0.0056213987991213799,95113.293019096367,0,0,0,0.036743793714522771,0.015481995436972682,0
0.0020235711708664894,94520.493368543219,0,0,0,0.034031642389897532,0.015534452483644812,0
0.0019929574336856604,94470.190829115454,0,0,0,0.033605788086286781,0.015533144085312003,0
0.030417969450354576,94805.488410393707,0,0,0,0.036647135657989917,0.014980634255310307,0
0.010802162811160088,103130.04712324915,0,0,0,0.032983745887472493,0.014810253529390801,0
0.014347287826240063,101051.50855169632,0,0,0,0.0349723433350662,0.014942212908326872,0
0.017475603148341179,99508.96208084884,0,0,0,0.035728244676498593,0.01496790601406876,0
0.009274226613342762,104090.44839794305,0,0,0,0.031008513729783076,0.014588908256438179,0
0.02079889178276062,91942.001300567761,0,0,0,0.036857343936017944,0.014998303079164695,0
0.0093817245215177536,95265.226701060776,0,0,0,0.036810198973739619,0.015475714772211753,0
0.041334245353937149,93533.371920126723,0,0,0,0.036730155781398474,0.014980774474192812,0
0.010326430201530457,103436.56011015968,0,0,0,0.03249721022748045,0.014764053492655686,0
0.015286587178707123,100557.69977184059,0,0,0,0.035258712977343495,0.014953551319508993,0
0.016331478953361511,100043.02448559017,0,0,0,0.035509589996785371,0.014961877836951945,0
0.0095663797110319138,103909.55908852481,0,0,0,0.031506302325151961,0.014653091435908587,0
0.047252647578716278,91998.101892282255,0,0,0,0.036799889520644474,0.014984337431681653,0
0.021344972774386406,93403.858308705734,0,0,0,0.036909865311468892,0.01502546102968141,0
0.011318495497107506,94067.827146536205,0,0,0,0.037010418341633065,0.015167498190516155,0
0.017082862555980682,94497.009816489182,0,0,0,0.037018580600072425,0.015226059496659276,0
0.0097765177488327026,95543.085018639686,0,0,0,0.036866800901390329,0.015459677414489781,0
0.0099168689921498299,103692.2768814005,0,0,0,0.032004777258008689,0.014711703536226143,0
0.01728622242808342,93888.788831630722,0,0,0,0.036954473494159257,0.015064270293544239,0
0.0097497915849089622,94021.745392051991,0,0,0,0.036988637342241289,0.01511252876973493,0
0.014965004287660122,95019.769582636654,0,0,0,0.037012661042414727,0.015284889639575298,0
0.0030981202144175768,95794.071298031602,0,0,0,0.036917425870827435,0.015430760984874611,0
0.010144437663257122,95489.062674525194,0,0,0,0.036992539702767099,0.015341344697554953,0
0.0023181203287094831,95789.447044478264,0,0,0,0.036960256841964828,0.015390860826980261,0
