"Mach Number","Pressure (Pa)","Velocity[i] (m/s)","Velocity[j] (m/s)","Velocity[k] (m/s)","X (m)","Y (m)","Z (m)"
0.50535702705383301,102445.17299114261,169.14009094238281,26.150810241699219,0,0.051820405393949165,0.0074808006127873375,0
0.5044817328453064,102671.24782826017,168.59356689453125,27.962039947509766,0,0.051820405393949193,0.013980800617630244,0
0.43568219244480133,102753.5020442501,146.99339294433594,20.474742889404297,0,0.05182040539394922,0.021980800614650041,0
0.49783226847648621,102715.76002992231,166.45286560058594,27.854755401611328,0,0.051820405393949193,0.014980800610924725,0
0.50453665852546692,102561.03664706062,168.65679931640625,27.517366409301758,0,0.051820405393949179,0.011980800606475061,0
0.505624920129776,102467.64286149916,169.34738159179688,25.483123779296875,0,0.051820405393949158,0.0054808006146499777,0
0.50544276833534241,102558.56265008348,169.40908813476562,24.708444595336914,0,0.051820405393949227,0.024980800617630288,0
0.50454184412956238,102538.45272346018,168.67317199707031,27.385555267333984,0,0.051820405393949179,0.011480800612062993,0
0.27892306447029114,102847.55190265465,94.90283203125,13.853106498718262,0,0.051820405393949207,0.019480800617630266,0
0.50565287470817566,102533.69718117244,169.4544677734375,24.864574432373047,0,0.051820405393949234,0.025480800616512693,0
0.49377894401550293,102645.3429826668,165.7249755859375,23.764163970947266,0,0.05182040539394922,0.023480800608130792,0
0.5049174427986145,102497.84577254535,168.83712768554688,27.118831634521484,0,0.051820405393949179,0.010480800620237932,0
0.5050024688243866,102612.96845973362,168.79037475585938,27.785213470458984,0,0.051820405393949186,0.012980800612787361,0
0.32171277701854706,102836.3308310814,109.77757263183594,18.992893218994141,0,0.0518204053939492,0.01748080060647508,0
0.2722056657075882,102877.67709905142,92.717559814453125,15.042730331420898,0,0.051820405393949207,0.018480800612787382,0
0.50549674034118652,102480.783728799,169.33242797851562,25.31158447265625,0,0.051820405393949151,0.0049808006202379101,0
0.36647544801235199,102810.57427278542,124.35227966308594,16.949958801269531,0,0.051820405393949213,0.020980800615581361,0
0.4617248922586441,102714.3570000347,155.41232299804688,21.926120758056641,0,0.05182040539394922,0.022480800612063034,0
0.30011925101280212,102857.98448435881,102.08309173583984,14.243778228759766,0,0.051820405393949207,0.019980800616512681,0
0.50474509596824646,102586.15443354449,168.71406555175781,27.651969909667969,0,0.051820405393949179,0.012480800608130747,0
0.50368931889533997,102717.40656393817,168.32293701171875,28.018955230712891,0,0.051820405393949193,0.014480800616512659,0
0.50519025325775146,102481.21198905021,168.9453125,26.971353530883789,0,0.051820405393949172,0.00998080061558132,0
0.50528821349143982,102451.36332661058,169.04888916015625,26.482654571533203,0,0.051820405393949165,0.0084808006176302214,0
0.5042489767074585,102582.20864713719,169.04972839355469,24.513978958129883,0,0.051820405393949227,0.024480800612973672,0
0.27016177773475647,102885.11653308655,91.917694091796875,14.132414817810059,0,0.051820405393949207,0.01898080061297365,0
0.45786352455615997,102771.87273326109,153.919189453125,26.054840087890625,0,0.051820405393949193,0.015980800620237955,0
0.5052790641784668,102446.78927134196,169.08023071289062,26.31648063659668,0,0.051820405393949165,0.0079808006129736056,0
0.50543186068534851,102513.16359665351,169.36080932617188,24.99951171875,0,0.05182040539394922,0.025980800610924726,0
0.48123918473720551,102682.16786412094,161.70109558105469,23.010356903076172,0,0.05182040539394922,0.022980800606475102,0
0.50492995977401733,102641.4039337092,168.75411987304688,27.895360946655273,0,0.051820405393949186,0.013480800612973628,0
0.41903486847877502,102784.50114960934,141.74200439453125,24.202831268310547,0,0.0518204053939492,0.016480800614650019,0
0.36920768022537231,102799.08328967771,125.70796203613281,21.705699920654297,0,0.0518204053939492,0.016980800612063016,0
0.50090396404266357,102612.63600232448,167.99696350097656,24.231748580932617,0,0.051820405393949227,0.023980800612787408,0
0.33106747269630432,102833.89416531948,112.54901885986328,15.384881973266602,0,0.051820405393949213,0.020480800610924745,0
0.50533151626586914,102468.1635177258,169.00924682617188,26.812322616577148,0,0.051820405393949172,0.0094808006109247042,0
0.50566214323043823,102457.5831310614,169.33161926269531,25.653293609619141,0,0.051820405393949158,0.0059808006120629711,0
0.28831203281879425,102862.78840264564,98.241836547851562,16.710275650024414,0,0.051820405393949207,0.017980800608130766,0
0.40286174416542053,102785.9232030056,136.32217407226562,18.725990295410156,0,0.05182040539394922,0.021480800620237973,0
0.50561419129371643,102450.54775997135,169.287109375,25.820987701416016,0,0.051820405393949165,0.0064808006064750352,0
0.50468248128890991,102517.59555379098,168.73777770996094,27.253887176513672,0,0.051820405393949179,0.010980800614649996,0
0.50536704063415527,102496.24075180784,169.31594848632812,25.146488189697266,0,0.051820405393949179,0.0044808006155812961,0
0.8886675238609314,73086.342540837271,208.55975341796875,196.62091064453125,0,-0.0015577142572618732,-0.0090404394050067564,0
0.76279753446578979,82967.023953668162,198.44277954101562,153.16448974609375,0,0.0038212635588552382,-0.0063043964100520725,0
0.83333635330200195,77421.058200779982,203.69123840332031,178.80792236328125,0,0.00074619110954828559,-0.008034375295020461,0
0.9192904531955719,70671.679221768485,210.6990966796875,206.6971435546875,0,-0.0029799818895690396,-0.0095509277228423371,0
0.75426068902015686,83635.342392981431,197.86009216308594,149.82601928710938,0,0.0042427146252262266,-0.0060284566388626223,0
0.91019228100776672,71405.592858479358,210.22012329101562,203.49649047851562,0,-0.0025030573685431868,-0.0093887344335959379,0
0.84435254335403442,76555.448205878245,204.620361328125,182.486083984375,0,0.00029157920139542392,-0.0082513814024213865,0
0.86631441116333008,74831.522106279575,206.5546875,189.59800720214844,0,-0.00062459949144231738,-0.0086605975132826481,0
0.7716008722782135,82270.347302672744,199.03483581542969,156.60964965820312,0,0.0033952385561193685,-0.0065732203349796042,0
0.81142359972000122,79138.123714817513,201.92059326171875,171.30633544921875,0,0.0016478191059990889,-0.0075758729243442235,0
0.8552933931350708,75698.193370228953,205.56790161132812,186.0595703125,0,-0.00016295718358914652,-0.008458978993864363,0
0.89970317482948303,72227.530109101441,209.47152709960938,200.09524536132812,0,-0.0020289235416248727,-0.0092185556465673949,0
0.82228022813796997,78288.589141711534,202.7835693359375,175.05734252929688,0,0.0012007503368231887,-0.0078080218650779659,0
0.87745767831802368,73957.812424157746,207.56028747558594,193.11679077148438,0,-0.0010895622834344414,-0.0088544358964111579,0
0.78095108270645142,81535.505100984446,199.67538452148438,160.16632080078125,0,0.0029647596610208977,-0.0068348526700793086,0
0.80090868473052979,79967.970196362003,201.10945129394531,167.55189514160156,0,0.0020909266262178535,-0.0073362497184786771,0
0.79076105356216431,80768.093844467148,200.36013793945312,163.825439453125,0,0.0025299481182704513,-0.007089219724862662,0
0.92629265785217285,70095.710178495792,210.7869873046875,209.45095825195312,0,-0.0034595625181694139,-0.009705089748162813,0
0.66736608743667603,90497.581142352457,190.50042724609375,113.79399108886719,0,0.0097932932158907495,-0.0026642620338728253,0
0.60381940007209778,95319.076283271424,184.35641479492188,83.579261779785156,0,0.016142982882279954,0.00025034103808966451,0
0.67253249883651733,90059.62892727695,191.03262329101562,116.24910736083984,0,0.0093537066421917631,-0.0029011291509803139,0
0.65681764483451843,91343.875397597178,189.44462585449219,108.99199676513672,0,0.010678441577367363,-0.0022018079400917753,0
0.67761659622192383,89613.649714023704,191.55889892578125,118.76371765136719,0,0.0089161544002285716,-0.0031417334809797776,0
0.62306147813796997,93883.372581026197,186.17904663085938,93.49761962890625,0,0.01383580457459626,-0.00070337947321957861,0
0.73822793364524841,84883.146289008844,196.71636962890625,143.53933715820312,0,0.0050749218524173065,-0.0054723753018170937,0
0.73087093234062195,85463.227712609951,196.17449951171875,140.56547546386719,0,0.005492753679846675,-0.0051989544823096978,0
0.74601635336875916,84275.222349337302,197.27848815917969,146.61810302734375,0,0.0046594350779853907,-0.0057493466127142324,0
0.70968765020370483,87105.498749880615,194.50502014160156,132.0712890625,0,0.0067600152314678998,-0.0044001922237740937,0
0.64635172486305237,92139.123832921963,188.43681335449219,104.33588409423828,0,0.011574494007343028,-0.0017529437007125191,0
0.64127993583679199,92510.816433690692,187.95950317382812,102.09152221679688,0,0.012020619150892331,-0.001536576887376559,0
0.62742975354194641,93557.717306891253,186.60513305664062,95.592178344726562,0,0.013379362161519595,-0.00090587076476735667,0
0.61886635422706604,94196.095191169443,185.77146911621094,91.440696716308594,0,0.014293955892275997,-0.00050478496395748793,0
0.63194236159324646,93219.708302244224,187.04719543457031,97.723533630371094,0,0.012924661800249692,-0.0011122441331871957,0
0.65152949094772339,91749.647594505295,188.93070983886719,106.63451385498047,0,0.011127090650244859,-0.0019746927539406392,0
0.63652265071868896,92872.14991886451,187.4998779296875,99.881538391113281,0,0.012471736506718432,-0.0013224845933031033,0
0.60734134912490845,95056.841920258797,184.67857360839844,85.492324829101562,0,0.01567832987835888,6.7475039070123005e-05,0
0.68336522579193115,89137.020610392006,192.15005493164062,121.30103302001953,0,0.0084806682792138276,-0.0033860575437180997,0
0.72369864583015442,86023.996649267807,195.62945556640625,137.669921875,0,0.0059129002159068831,-0.0049291040112540083,0
0.6621001660823822,90926.530528524192,189.96859741210938,111.37229919433594,0,0.010234882207432103,-0.0024311493257645062,0
0.70284101366996765,87630.026040147,193.93374633789062,129.32899475097656,0,0.0071869221757264699,-0.0041411693280906554,0
0.69613376259803772,88143.390860718093,193.339599609375,126.63531494140625,0,0.0076137734752610518,-0.0038871054106542485,0
0.71663284301757812,86571.374936410401,195.07025146484375,134.8492431640625,0,0.0063353309577938183,-0.0046628434803038278,0
0.61485195159912109,94495.414308939478,185.38629150390625,89.420387268066406,0,0.014753782826248934,-0.00031010166628640812,0
0.61101794242858887,94782.15986647192,185.0235595703125,87.437591552734375,0,0.015215251986871639,-0.00011934371666044025,0
0.68961820006370544,88640.195556590581,192.74687194824219,123.93807983398438,0,0.0080450326083963634,-0.0036353953937024626,0
0.58592981100082397,96655.676599511848,182.86448669433594,72.752960205078125,0,0.018962081054085936,0.001263805724382977,0
0.56206938624382019,98413.574208999999,181.93679809570312,52.189762115478516,0,0.025225167411606512,0.0029578523168766538,0
0.57435676455497742,97500.90831687265,182.1512451171875,64.412887573242188,0,0.021348396673310704,0.0019973944366604053,0
0.58094072341918945,97021.913863408554,182.52047729492188,69.355224609375,0,0.019911550852308356,0.001569040950345317,0
0.57644772529602051,97350.556828876084,182.25608825683594,66.036056518554688,0,0.020868667707319016,0.0018588213504020824,0
0.58337089419364929,96843.667388695263,182.68209838867188,71.039268493652344,0,0.019436809025964903,0.0014186468165562904,0
0.57234403491020203,97643.059899580418,182.06234741210938,62.806358337402344,0,0.021829289041773822,0.0021318746314968121,0
0.56566876173019409,98134.929495625882,181.8739013671875,56.6138916015625,0,0.023761259272597861,0.0026280821022360464,0
0.57039237022399902,97778.56779510343,181.98590087890625,61.206539154052734,0,0.02231130989377789,0.0022622521698350724,0
0.56441628932952881,98235.64294894351,181.876708984375,55.114730834960938,0,0.024247443206532899,0.0027419573164384238,0
0.5943203866481781,96034.295967932077,183.51956176757812,78.038864135742188,0,0.017546054627796081,0.00077509115554492622,0
0.60051906108856201,95567.865441498026,184.05767822265625,81.69976806640625,0,0.016609177267156737,0.00042924100504291088,0
0.56321030855178833,98328.739988481961,181.896484375,53.636398315429688,0,0.024737113420039689,0.0028522790683126326,0
0.56855326890945435,97910.398081354768,181.9136962890625,59.647891998291016,0,0.022794424217282467,0.0023885175812744588,0
0.57863989472389221,97190.544474045746,182.37918090820312,67.686325073242188,0,0.020388848628022593,0.001715769345087402,0
0.56698870658874512,98028.407403696328,181.88284301757812,58.124191284179688,0,0.023278596917429114,0.0025106616939136531,0
0.59140568971633911,96251.214424120175,183.28250122070312,76.250595092773438,0,0.018016669537128091,0.00094201621274669564,0
0.59737598896026611,95806.364284019059,183.77987670898438,79.855026245117188,0,0.01707687917988843,0.00060416194852523641,0
0.58861908316612244,96457.732263287457,183.06674194335938,74.488922119140625,0,0.018488689766589954,0.0011049250107898617,0
0.54599288105964661,99604.538196394104,182.55424499511719,24.935619354248047,0,0.039114370911422475,0.0042308006081305709,0
0.55799868702888489,98721.431028855848,182.413330078125,45.298858642578125,0,0.02768142600003453,0.003423703051885614,0
0.54775965213775635,99483.156695324142,183.05149841308594,25.337600708007812,0,0.038616095047845328,0.00423080060813057,0
0.52323019504547119,101266.56383673675,175.22880554199219,23.758979797363281,0,0.044595405393949128,0.0042308006081305726,0
0.55468955636024475,98984.88333687777,184.59872436523438,29.375957489013672,0,0.035123910377272853,0.004187191577998052,0
0.5213489830493927,101397.74885654969,174.6112060546875,23.822177886962891,0,0.045093681254161876,0.0042308006081305726,0
0.55574148893356323,98898.428447159371,183.99922180175781,34.691566467285156,0,0.032134291764680051,0.003995865307259653,0
0.53119957447052002,100686.86922998093,177.90934753417969,23.658838272094727,0,0.042597624533807193,0.0042308006081305718,0
0.55066403746604919,99280.061330595869,183.81884765625,26.240856170654297,0,0.037619543325737623,0.0042308006081306923,0
0.55646428465843201,98843.569211804221,183.07217407226562,40.266502380371094,0,0.029653065679674923,0.0037198729970804902,0
0.55507549643516541,98956.747062861134,184.58944702148438,30.145927429199219,0,0.034625021605006225,0.0041659228094938633,0
0.55860796570777893,98674.353893009451,182.28330993652344,46.637016296386719,0,0.027185846871349638,0.0033384468170036194,0
0.55930840969085693,98620.282669865439,182.17118835449219,47.988071441650391,0,0.026694478598950452,0.0032495670852346545,0
0.55567014217376709,98904.940397935949,184.16171264648438,33.695831298828125,0,0.032631821886025612,0.0040383642417269675,0
0.54405492544174194,99740.564402730961,182.00700378417969,24.5992431640625,0,0.039612646771635229,0.0042308006081305709,0
0.53762099146842957,100197.92988248056,180.06320190429688,23.908437728881836,0,0.041107474359002277,0.0042308006081305718,0
0.52516311407089233,101129.59779435638,175.86758422851562,23.708583831787109,0,0.04409712953373638,0.0042308006081305726,0
0.5528474748134613,99124.454088851009,184.32534790039062,27.350889205932617,0,0.036621410539749433,0.0042254818511940802,0
0.55184108018875122,99196.059243499505,184.10511779785156,26.775974273681641,0,0.037120734394625259,0.0042297368412450844,0
0.53541123867034912,100360.7170859485,179.34814453125,23.783149719238281,0,0.041605750232672642,0.0042308006081305718,0
0.56010797619819641,98559.273462516605,182.074951171875,49.365066528320312,0,0.026203885541077859,0.003156503538655455,0
0.55555403232574463,98922.227253709614,184.44027709960938,31.824298858642578,0,0.033627878240117474,0.0041106360539447245,0
0.55672445893287659,98822.190436914359,182.88839721679688,41.484127044677734,0,0.029158357639123174,0.0036520030685143375,0
0.55363935232162476,99067.03480749797,184.47552490234375,27.974981307983398,0,0.036122141083034673,0.0042169721802401555,0
0.55537736415863037,98936.282642043341,184.53515625,30.962535858154297,0,0.034126332153587763,0.0041404036838098499,0
0.52914956212043762,100839.33967822601,177.20751953125,23.651145935058594,0,0.043100577806582073,0.0042308006081305718,0
0.53324958682060242,100522.40993388533,178.6253662109375,23.705802917480469,0,0.042099348676958845,0.0042308006081305718,0
0.51953694224357605,101522.54342267595,174.01728820800781,23.897254943847656,0,0.045591957114374616,0.0042308006081305735,0
0.56102475523948669,98490.472883453593,181.99566650390625,50.766548156738281,0,0.025714103292651534,0.0030592629294490838,0
0.51781249046325684,101640.5355747529,173.45455932617188,23.987781524658203,0,0.046090232974587364,0.0042308006081305735,0
0.52713978290557861,100986.96571758075,176.5279541015625,23.671697616577148,0,0.043598853670159227,0.0042308006081305726,0
0.55748105049133301,98761.65568813117,182.55751037597656,43.999122619628906,0,0.02817423760353165,0.0035041960951185773,0
0.5559418797492981,98881.729498347282,183.64570617675781,36.806045532226562,0,0.031140408221121803,0.0038981568077358572,0
0.55610731244087219,98872.900458921722,183.45599365234375,37.930007934570312,0,0.030644126954001503,0.0038429543358147467,0
0.55421727895736694,99021.590874583169,184.56195068359375,28.64970588684082,0,0.035622962278059229,0.0042042084467641821,0
0.53983610868453979,100038.55910164208,180.75283813476562,24.086658477783203,0,0.040609198485331913,0.0042308006081305709,0
0.55579748749732971,98891.823645032535,183.82254028320312,35.729015350341797,0,0.031637141847852719,0.0039491283652340163,0
0.55626171827316284,98859.888669319887,183.26251220703125,39.080322265625,0,0.030148334105198397,0.0037835249602193276,0
0.54931256175041199,99376.701930824638,183.468994140625,25.767972946166992,0,0.038117819189314783,0.00423080060813057,0
0.55706202983856201,98794.90263655383,182.716064453125,42.731525421142578,0,0.02866424588580449,0.0035799201000578026,0
0.5556073784828186,98913.563585205935,184.30963134765625,32.733024597167969,0,0.033129696092248022,0.0040766220831284228,0
0.54199185967445374,99885.505366779107,181.40315246582031,24.317111968994141,0,0.040110922625119165,0.0042308006081305709,0
0.50568461418151855,102481.40888109562,169.42622375488281,25.03459358215332,0,0.051571267463842822,0.0042308006081306446,0
0.51319938898086548,101951.651404722,171.95869445800781,24.300586700439453,0,0.047585060567001028,0.0042308006081305735,0
0.50963220000267029,102197.09674703848,170.76947021484375,24.6085205078125,0,0.049079888149321474,0.0042308006081305744,0
0.51616862416267395,101751.39378417301,172.92117309570312,24.088165283203125,0,0.046593186251060931,0.0042308006081305735,0
0.50701925158500671,102382.72165913491,169.87997436523438,24.880943298339844,0,0.050574715743417327,0.0042308006081305752,0
0.51070261001586914,102122.85926914102,171.1300048828125,24.508232116699219,0,0.048581612289108719,0.0042308006081305744,0
0.51462405920028687,101855.61426392701,172.42198181152344,24.194320678710938,0,0.04709146211632028,0.0042308006081305735,0
0.5086674690246582,102264.84505081896,170.44216918945312,24.703758239746094,0,0.049578164016263034,0.0042308006081305744,0
0.50780168175697327,102326.53702583778,170.14642333984375,24.794948577880859,0,0.050076439883204586,0.0042308006081305744,0
0.51188904047012329,102041.24426922289,171.52578735351562,24.405349731445312,0,0.048083336428895979,0.0042308006081305735,0
0.5063159167766571,102434.23423470568,169.64093017578125,24.961273193359375,0,0.051072991603630075,0.0042308006081305752,0
0.8886675238609314,73086.342540837271,208.55975341796875,196.62091064453125,0,-0.0015577142572618732,0.012959560594993263,0
0.76279753446578979,82967.023953668162,198.44277954101562,153.16448974609375,0,0.0038212635588552382,0.015695603589947947,0
0.83333635330200195,77421.058200779982,203.69123840332031,178.80792236328125,0,0.00074619110954828559,0.013965624704979559,0
0.9192904531955719,70671.679221768485,210.6990966796875,206.6971435546875,0,-0.0029799818895690396,0.012449072277157682,0
0.75426068902015686,83635.342392981431,197.86009216308594,149.82601928710938,0,0.0042427146252262266,0.015971543361137396,0
0.91019228100776672,71405.592858479358,210.22012329101562,203.49649047851562,0,-0.0025030573685431868,0.012611265566404082,0
0.84435254335403442,76555.448205878245,204.620361328125,182.486083984375,0,0.00029157920139542392,0.013748618597578633,0
0.86631441116333008,74831.522106279575,206.5546875,189.59800720214844,0,-0.00062459949144231738,0.013339402486717371,0
0.7716008722782135,82270.347302672744,199.03483581542969,156.60964965820312,0,0.0033952385561193685,0.015426779665020415,0
0.81142359972000122,79138.123714817513,201.92059326171875,171.30633544921875,0,0.0016478191059990889,0.014424127075655796,0
0.8552933931350708,75698.193370228953,205.56790161132812,186.0595703125,0,-0.00016295718358914652,0.013541021006135657,0
0.89970317482948303,72227.530109101441,209.47152709960938,200.09524536132812,0,-0.0020289235416248727,0.012781444353432625,0
0.82228022813796997,78288.589141711534,202.7835693359375,175.05734252929688,0,0.0012007503368231887,0.014191978134922054,0
0.87745767831802368,73957.812424157746,207.56028747558594,193.11679077148438,0,-0.0010895622834344414,0.013145564103588862,0
0.78095108270645142,81535.505100984446,199.67538452148438,160.16632080078125,0,0.0029647596610208977,0.015165147329920711,0
0.80090868473052979,79967.970196362003,201.10945129394531,167.55189514160156,0,0.0020909266262178535,0.014663750281521342,0
0.79076105356216431,80768.093844467148,200.36013793945312,163.825439453125,0,0.0025299481182704513,0.014910780275137358,0
0.92629265785217285,70095.710178495792,210.7869873046875,209.45095825195312,0,-0.0034595625181694139,0.012294910251837207,0
0.66736608743667603,90497.581142352457,190.50042724609375,113.79399108886719,0,0.0097932932158907495,0.019335737966127194,0
0.60381940007209778,95319.076283271424,184.35641479492188,83.579261779785156,0,0.016142982882279954,0.022250341038089684,0
0.67253249883651733,90059.62892727695,191.03262329101562,116.24910736083984,0,0.0093537066421917631,0.019098870849019706,0
0.65681764483451843,91343.875397597178,189.44462585449219,108.99199676513672,0,0.010678441577367363,0.019798192059908244,0
0.67761659622192383,89613.649714023704,191.55889892578125,118.76371765136719,0,0.0089161544002285716,0.018858266519020242,0
0.62306147813796997,93883.372581026197,186.17904663085938,93.49761962890625,0,0.01383580457459626,0.021296620526780441,0
0.73822793364524841,84883.146289008844,196.71636962890625,143.53933715820312,0,0.0050749218524173065,0.016527624698182926,0
0.73087093234062195,85463.227712609951,196.17449951171875,140.56547546386719,0,0.005492753679846675,0.016801045517690322,0
0.74601635336875916,84275.222349337302,197.27848815917969,146.61810302734375,0,0.0046594350779853907,0.016250653387285787,0
0.70968765020370483,87105.498749880615,194.50502014160156,132.0712890625,0,0.0067600152314678998,0.017599807776225926,0
0.64635172486305237,92139.123832921963,188.43681335449219,104.33588409423828,0,0.011574494007343028,0.0202470562992875,0
0.64127993583679199,92510.816433690692,187.95950317382812,102.09152221679688,0,0.012020619150892331,0.020463423112623461,0
0.62742975354194641,93557.717306891253,186.60513305664062,95.592178344726562,0,0.013379362161519595,0.021094129235232663,0
0.61886635422706604,94196.095191169443,185.77146911621094,91.440696716308594,0,0.014293955892275997,0.021495215036042532,0
0.63194236159324646,93219.708302244224,187.04719543457031,97.723533630371094,0,0.012924661800249692,0.020887755866812824,0
0.65152949094772339,91749.647594505295,188.93070983886719,106.63451385498047,0,0.011127090650244859,0.02002530724605938,0
0.63652265071868896,92872.14991886451,187.4998779296875,99.881538391113281,0,0.012471736506718432,0.020677515406696916,0
0.60734134912490845,95056.841920258797,184.67857360839844,85.492324829101562,0,0.01567832987835888,0.022067475039070143,0
0.68336522579193115,89137.020610392006,192.15005493164062,121.30103302001953,0,0.0084806682792138276,0.01861394245628192,0
0.72369864583015442,86023.996649267807,195.62945556640625,137.669921875,0,0.0059129002159068831,0.017070895988746011,0
0.6621001660823822,90926.530528524192,189.96859741210938,111.37229919433594,0,0.010234882207432103,0.019568850674235513,0
0.70284101366996765,87630.026040147,193.93374633789062,129.32899475097656,0,0.0071869221757264699,0.017858830671909364,0
0.69613376259803772,88143.390860718093,193.339599609375,126.63531494140625,0,0.0076137734752610518,0.018112894589345771,0
